subcategory_name,item_title,item_page_link,preview_img_link,price,preview_local_link
УМНЫЕ ЧАСЫ,Garmin Epix Gen 2,https://kdmarket.ru/catalog/gadgets/garmin_epix_gen_2__black,https://kdmarket.ru/upload/iblock/c16/c167703dc29eb92b9bdce6c371adfd2c.PNG,79 990 ₽,.gadgets_img_preview/c167703dc29eb92b9bdce6c371adfd2c.PNG
УМНЫЕ ЧАСЫ,Samsung Galaxy Watch5 Pro,https://kdmarket.ru/catalog/gadgets/samsung_galaxy_watch5_pro__black,https://kdmarket.ru/upload/iblock/6c4/6c4e236d42ed7c0f0bb03bf03f788ea9.JPG,30 990 ₽,.gadgets_img_preview/6c4e236d42ed7c0f0bb03bf03f788ea9.JPG
УМНЫЕ ЧАСЫ,Xiaomi Mi Band 7 Pro,https://kdmarket.ru/catalog/gadgets/xiaomi_mi_band_7_pro__white,https://kdmarket.ru/upload/iblock/1ca/1cac258740d8c4946fd64ad846b89cea.png,6 490 ₽,.gadgets_img_preview/1cac258740d8c4946fd64ad846b89cea.png
УМНЫЕ ЧАСЫ,Xiaomi Mi Smart Band 6 NFC Global,https://kdmarket.ru/catalog/gadgets/xiaomi_mi_smart_band_6_nfc_global__black,https://kdmarket.ru/upload/iblock/9ea/9eae46320a4d06ecd43a21f94a6b6787.jpg,3 490 ₽,.gadgets_img_preview/9eae46320a4d06ecd43a21f94a6b6787.jpg
УМНЫЕ ЧАСЫ,Xiaomi Mi Smart Band 6 Global,https://kdmarket.ru/catalog/gadgets/xiaomi_mi_band_6__black,https://kdmarket.ru/upload/iblock/deb/debf508afbe0de85c6e6e2cbf348dbed.png,3 290 ₽,.gadgets_img_preview/debf508afbe0de85c6e6e2cbf348dbed.png
УМНЫЕ ЧАСЫ,Google Pixel Watch LTE 41mm,https://kdmarket.ru/catalog/gadgets/google_pixel_watch_lte_41mm__blackkk,https://kdmarket.ru/upload/iblock/64f/64f564016541fc6fdc533bb12d6ff44b.png,29 990 ₽,.gadgets_img_preview/64f564016541fc6fdc533bb12d6ff44b.png
УМНЫЕ ЧАСЫ,Google Pixel Watch Wi-Fi 41mm,https://kdmarket.ru/catalog/gadgets/google_pixel_watch_41mm__silver,https://kdmarket.ru/upload/iblock/6a1/6a1a071b2b3c7170971176253e2556f5.jpg,26 990 ₽,.gadgets_img_preview/6a1a071b2b3c7170971176253e2556f5.jpg
УМНЫЕ ЧАСЫ,Poco Watch,https://kdmarket.ru/catalog/gadgets/poco_watch__black,https://kdmarket.ru/upload/iblock/6c7/6c7d179b708c1e3e8854615f4f73de1a.png,5 490 ₽,.gadgets_img_preview/6c7d179b708c1e3e8854615f4f73de1a.png
УМНЫЕ ЧАСЫ,Xiaomi Watch S1,https://kdmarket.ru/catalog/gadgets/xiaomi_watch_s1__black,https://kdmarket.ru/upload/iblock/12c/12c0422f05f3f3aa026a011f7f65268c.JPG,14 990 ₽,.gadgets_img_preview/12c0422f05f3f3aa026a011f7f65268c.JPG
УМНЫЕ ЧАСЫ,Xiaomi Watch S1 Active Global Wi-Fi NFC,https://kdmarket.ru/catalog/gadgets/xiaomi_watch_s1_active_global_wi_fi_nfc__blue,https://kdmarket.ru/upload/iblock/bbb/bbb5e9559bdec02de7f0c39ad0fe3458.JPG,9 990 ₽,.gadgets_img_preview/bbb5e9559bdec02de7f0c39ad0fe3458.JPG
УМНЫЕ ЧАСЫ,Xiaomi Redmi Watch 2 Lite Global,https://kdmarket.ru/catalog/gadgets/xiaomi_redmi_watch_2_lite_global__blue,https://kdmarket.ru/upload/iblock/142/14294597c68b4948cc70b6fa8dce616c.JPG,4 490 ₽,.gadgets_img_preview/14294597c68b4948cc70b6fa8dce616c.JPG
УМНЫЕ ЧАСЫ,Apple Watch Series 7 45mm Aluminium with Sport Band,https://kdmarket.ru/catalog/gadgets/apple_watch_series_7_45_mm___black,https://kdmarket.ru/upload/iblock/6b7/6b72d7a54ef401495e738860f27d099a.PNG,35 490 ₽,.gadgets_img_preview/6b72d7a54ef401495e738860f27d099a.PNG
УМНЫЕ ЧАСЫ,Apple Watch Series 7 45mm Aluminium with Nike Sport Band,https://kdmarket.ru/catalog/gadgets/apple_watch_nike_series_7_45_mm___black,https://kdmarket.ru/upload/iblock/b68/b68a7660b0479e64574a00cc7251e09d.PNG,31 990 ₽,.gadgets_img_preview/b68a7660b0479e64574a00cc7251e09d.PNG
УМНЫЕ ЧАСЫ,Garmin Fenix 7X,https://kdmarket.ru/catalog/gadgets/garmin_fenix_7x__grey,https://kdmarket.ru/upload/iblock/7c9/7c90adc1ef09b251279c99f64989a374.PNG,79 990 ₽,.gadgets_img_preview/7c90adc1ef09b251279c99f64989a374.PNG
УМНЫЕ ЧАСЫ,Garmin Fenix 7,https://kdmarket.ru/catalog/gadgets/garmin_fenix_7__grey,https://kdmarket.ru/upload/iblock/fc6/fc6819d68ba53d3b0bf6162e15fb9ed7.PNG,69 990 ₽,.gadgets_img_preview/fc6819d68ba53d3b0bf6162e15fb9ed7.PNG
УМНЫЕ ЧАСЫ,Samsung Galaxy Watch5 Pro LTE,https://kdmarket.ru/catalog/gadgets/samsung_galaxy_watch5_pro_lte__black,https://kdmarket.ru/upload/iblock/a70/a70f718e2704dbf33e787292897a3d79.png,35 990 ₽,.gadgets_img_preview/a70f718e2704dbf33e787292897a3d79.png
УМНЫЕ ЧАСЫ,Samsung Galaxy Watch4 Classic 46мм,https://kdmarket.ru/catalog/gadgets/samsung_galaxy_watch4_classic_46mm__silver,https://kdmarket.ru/upload/iblock/cea/ceab83c4cba9ecf527c9a256bfb589c6.jpg,35 790 ₽,.gadgets_img_preview/ceab83c4cba9ecf527c9a256bfb589c6.jpg
УМНЫЕ ЧАСЫ,Samsung Galaxy Watch4 40мм,https://kdmarket.ru/catalog/gadgets/samsung_galaxy_watch4_40mm__silver,https://kdmarket.ru/upload/iblock/032/032f6af22d36c4774f3fb3b0a5bdb3b8.PNG,21 990 ₽,.gadgets_img_preview/032f6af22d36c4774f3fb3b0a5bdb3b8.PNG
УМНЫЕ ЧАСЫ,Samsung Galaxy Watch4 Classic 42мм,https://kdmarket.ru/catalog/gadgets/samsung_galaxy_watch4_classic_42mm__black,https://kdmarket.ru/upload/iblock/9ac/9ac1ec93678bec48e815d0d45b19e25c.jpg,22 990 ₽,.gadgets_img_preview/9ac1ec93678bec48e815d0d45b19e25c.jpg
УМНЫЕ ЧАСЫ,Samsung Galaxy Watch4 44мм,https://kdmarket.ru/catalog/gadgets/samsung_galaxy_watch4_44mm__green,https://kdmarket.ru/upload/iblock/c2b/c2ba5f9f8a322bc77af1c712cb0754fb.jpg,24 690 ₽,.gadgets_img_preview/c2ba5f9f8a322bc77af1c712cb0754fb.jpg
УМНЫЕ ЧАСЫ,Smart Baby Watch KT22,https://kdmarket.ru/catalog/gadgets/smart_baby_watch_kt22__blue,https://kdmarket.ru/upload/iblock/a73/a73ba300416dbc962f8a5455972bacb2.png,5 490 ₽,.gadgets_img_preview/a73ba300416dbc962f8a5455972bacb2.png
УМНЫЕ ЧАСЫ,"ELARI KidPhone «Ну, Погоди!»",https://kdmarket.ru/catalog/gadgets/elari_kidphone_nu_pogodi___black,https://kdmarket.ru/upload/iblock/be0/be08302ed1f45e207d4984b5342d1c9f.png,2 490 ₽,.gadgets_img_preview/be08302ed1f45e207d4984b5342d1c9f.png
УМНЫЕ ЧАСЫ,Amazfit GTS 3,https://kdmarket.ru/catalog/gadgets/amazfit_gts_3__pink,https://kdmarket.ru/upload/iblock/169/1696b97b7864b9d54baece31f63d2056.jpg,11 990 ₽,.gadgets_img_preview/1696b97b7864b9d54baece31f63d2056.jpg
УМНЫЕ ЧАСЫ,Amazfit GTR 3 Pro,https://kdmarket.ru/catalog/gadgets/amazfit_gtr_3_pro__black,https://kdmarket.ru/upload/iblock/9c1/9c1ab40506a5c8e184e18fbb07b76a68.png,12 290 ₽,.gadgets_img_preview/9c1ab40506a5c8e184e18fbb07b76a68.png
УМНЫЕ ЧАСЫ,Amazfit T-Rex,https://kdmarket.ru/catalog/gadgets/amazfit_t_rex__camo,https://kdmarket.ru/upload/iblock/93d/93d9f7e190a6613f66926f1d4645134b.PNG,7 590 ₽,.gadgets_img_preview/93d9f7e190a6613f66926f1d4645134b.PNG
БЕСПРОВОДНАЯ ЗАРЯДКА,Mophie Wireless charging base,https://kdmarket.ru/catalog/gadgets/mophie_wireless_charging_base__black,https://kdmarket.ru/upload/iblock/020/020158c5759a9ba6978f7a2c44090f62.jpg,2 990 ₽,.gadgets_img_preview/020158c5759a9ba6978f7a2c44090f62.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Ainy EF-054A ,https://kdmarket.ru/catalog/gadgets/ainy_ef_054a___black,https://kdmarket.ru/upload/iblock/942/942e2e7b7682541fb6688d0927d1e948.jpg,1 290 ₽,.gadgets_img_preview/942e2e7b7682541fb6688d0927d1e948.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Ainy EF-022A,https://kdmarket.ru/catalog/gadgets/ainy_ef_022a__black,https://kdmarket.ru/upload/iblock/491/491e2b9faeeba7ae0738d0b32a8abea3.jpg,390 ₽,.gadgets_img_preview/491e2b9faeeba7ae0738d0b32a8abea3.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Ainy EF-008A,https://kdmarket.ru/catalog/gadgets/ainy_ef_008a__black,https://kdmarket.ru/upload/iblock/dee/dee7de0c6e5a28b830e67a0565b18438.jpg,590 ₽,.gadgets_img_preview/dee7de0c6e5a28b830e67a0565b18438.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Belkin Boost Charge Wireless Charging Dual Pads 15W,https://kdmarket.ru/catalog/gadgets/belkin_boost_charge_wireless_charging_dual_pads_15w__black,https://kdmarket.ru/upload/iblock/6df/6df6a736766b5dfd9695bce62b3d1fba.PNG,8 990 ₽,.gadgets_img_preview/6df6a736766b5dfd9695bce62b3d1fba.PNG
БЕСПРОВОДНАЯ ЗАРЯДКА,Belkin Boost Charge Wireless Charging Stand 15W,https://kdmarket.ru/catalog/gadgets/belkin_boost_charge_wireless_charging_stand_15w__black,https://kdmarket.ru/upload/iblock/92c/92c5c4f5c354c0da08342b24bcb944cd.PNG,5 490 ₽,.gadgets_img_preview/92c5c4f5c354c0da08342b24bcb944cd.PNG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Swan 3-in-1 Wireless Magnetic Charging Bracket,https://kdmarket.ru/catalog/gadgets/baseus_swan_3_in_1_wireless_magnetic_charging_bracket__black,https://kdmarket.ru/upload/iblock/18d/18debbfd794739f3fc55274258295720.jpg,4 490 ₽,.gadgets_img_preview/18debbfd794739f3fc55274258295720.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Swan 2-in-1 Wireless Magnetic Charging Bracket,https://kdmarket.ru/catalog/gadgets/baseus_swan_2_in_1_wireless_magnetic_charging_bracket__black,https://kdmarket.ru/upload/iblock/800/800d152bb465bf17ddd47d7e8fe92926.JPG,3 490 ₽,.gadgets_img_preview/800d152bb465bf17ddd47d7e8fe92926.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Apple Watch Magnetic Fast Charger to USB-C Cable (1 m),https://kdmarket.ru/catalog/gadgets/apple_watch_magnetic_fast_charger_to_usb_c_cable_1_m__white,https://kdmarket.ru/upload/iblock/63f/63f7bc44efd768f30fbd94d3a0c94fe5.jpg,3 990 ₽,.gadgets_img_preview/63f7bc44efd768f30fbd94d3a0c94fe5.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Apple Watch Magnetic Charging Dock,https://kdmarket.ru/catalog/gadgets/apple_watch_magnetic_charging_dock__white,https://kdmarket.ru/upload/iblock/bd2/bd29c2521421688ac3fecf2f39d139c7.jpg,9 990 ₽,.gadgets_img_preview/bd29c2521421688ac3fecf2f39d139c7.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,baseus simple wireless charger for iphone 12/13,https://kdmarket.ru/catalog/gadgets/baseus_simple_wireless_charger_for_iphone_12_13__white,https://kdmarket.ru/upload/iblock/8be/8bef52830cf7c62c4623c9397abfcb42.JPG,2 990 ₽,.gadgets_img_preview/8bef52830cf7c62c4623c9397abfcb42.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Simple Magnetic Stand Wireless Charger,https://kdmarket.ru/catalog/gadgets/baseus_simple_magnetic_stand_wireless_charger__black,https://kdmarket.ru/upload/iblock/daa/daa2e3ee3bcb72eb39e954aa30645269.JPG,3 490 ₽,.gadgets_img_preview/daa2e3ee3bcb72eb39e954aa30645269.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Jelly wireless charger 15W,https://kdmarket.ru/catalog/gadgets/baseus_jelly_wireless_charger_15w__yellow,https://kdmarket.ru/upload/iblock/691/691cb6ac1b4971b8652d4d7d132f606b.JPG,1 790 ₽,.gadgets_img_preview/691cb6ac1b4971b8652d4d7d132f606b.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Digtal LED Display Wireless Charger,https://kdmarket.ru/catalog/gadgets/baseus_digtal_led_display_wireless_charger__white,https://kdmarket.ru/upload/iblock/4ab/4abcfcad393f6b78b77a85280dc5fba7.JPG,1 990 ₽,.gadgets_img_preview/4abcfcad393f6b78b77a85280dc5fba7.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Digital LED Display Gen 2 Wireless Charger 15W,https://kdmarket.ru/catalog/gadgets/baseus_digital_led_display_gen_2_wireless_charger_15w__black,https://kdmarket.ru/upload/iblock/9ae/9aedd3a65b0d43f8b68e4a650b3d7332.JPG,2 490 ₽,.gadgets_img_preview/9aedd3a65b0d43f8b68e4a650b3d7332.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Simple Wireless Charger,https://kdmarket.ru/catalog/gadgets/baseus_simple_wireless_charger__white,https://kdmarket.ru/upload/iblock/0de/0de9020901a19ffc6fad51b6bae5ed35.JPG,1 990 ₽,.gadgets_img_preview/0de9020901a19ffc6fad51b6bae5ed35.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Simple 2in1 Wireless Charger Turbo Edition,https://kdmarket.ru/catalog/gadgets/baseus_simple_2in1_wireless_charger_turbo_edition__black,https://kdmarket.ru/upload/iblock/76f/76f42210a1d267577b50e2177f8253b7.jpg,3 490 ₽,.gadgets_img_preview/76f42210a1d267577b50e2177f8253b7.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Apple MagSafe Battery Pack,https://kdmarket.ru/catalog/gadgets/apple_magsafe_battery_pack_mjwy3ze_a__white,https://kdmarket.ru/upload/iblock/4dd/4dd7ff05de06457a67024d7dccc8b056.PNG,12 490 ₽,.gadgets_img_preview/4dd7ff05de06457a67024d7dccc8b056.PNG
БЕСПРОВОДНАЯ ЗАРЯДКА,Apple MagSafe Duo,https://kdmarket.ru/catalog/gadgets/apple_magsafe_duo__white,https://kdmarket.ru/upload/iblock/0f5/0f540c13aa33125d0b1fa8f013517cd8.jpg,14 990 ₽,.gadgets_img_preview/0f540c13aa33125d0b1fa8f013517cd8.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Simple Mini Magnetic Wireless Charger,https://kdmarket.ru/catalog/gadgets/baseus_simple_mini_magnetic_wireless_charger__blue,https://kdmarket.ru/upload/iblock/6f7/6f76185be9f480216059ec8a063aa7cd.png,2 490 ₽,.gadgets_img_preview/6f76185be9f480216059ec8a063aa7cd.png
БЕСПРОВОДНАЯ ЗАРЯДКА,"Apple MagSafe MHXH3ZE/A, 15 Вт",https://kdmarket.ru/catalog/gadgets/apple_magsafe_mhxh3ze_a_15_vt__white,https://kdmarket.ru/upload/iblock/539/539750df520a34763c63aa927d37b970.jpg,4 990 ₽,.gadgets_img_preview/539750df520a34763c63aa927d37b970.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Simple Wireless Charger 15W Updated Version,https://kdmarket.ru/catalog/gadgets/baseus_simple_wireless_charger_15w_updated_version__white,https://kdmarket.ru/upload/iblock/1d5/1d5df616e26a2e2796486d41558ae903.jpg,1 990 ₽,.gadgets_img_preview/1d5df616e26a2e2796486d41558ae903.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Samsung EP-P5200,https://kdmarket.ru/catalog/gadgets/samsung_ep_p5200__white,https://kdmarket.ru/upload/iblock/36c/36c2f5518b23f83a1d547427703cf9ea.jpg,4 990 ₽,.gadgets_img_preview/36c2f5518b23f83a1d547427703cf9ea.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Ainy EF-001A,https://kdmarket.ru/catalog/gadgets/ainy_ef_001a__black,https://kdmarket.ru/upload/iblock/bed/bed516ea9efb3723cff80119d779ed19.jpg,1 390 ₽,.gadgets_img_preview/bed516ea9efb3723cff80119d779ed19.jpg
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Swan Magnetic Dekstop Bracket Wireless Charger ,https://kdmarket.ru/catalog/gadgets/baseus_swan_magnetic_dekstop_bracket_wireless_charger___black,https://kdmarket.ru/upload/iblock/d8b/d8b4cc59b4033d3c504ccc9058bc92fb.png,1 990 ₽,.gadgets_img_preview/d8b4cc59b4033d3c504ccc9058bc92fb.png
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Swan Magnetic Desktop Bracket Wireless Charger,https://kdmarket.ru/catalog/gadgets/baseus_swan_magnetic_desktop_bracket_wireless_charger__black,https://kdmarket.ru/upload/iblock/642/6424e5f924e5cd6a40a0fac552a0ba95.JPG,3 790 ₽,.gadgets_img_preview/6424e5f924e5cd6a40a0fac552a0ba95.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Smart 3in1 Wireless Charger (WX3IN1),https://kdmarket.ru/catalog/gadgets/baseus_smart_3in1_wireless_charger_wx3in1__black,https://kdmarket.ru/upload/iblock/67f/67ff6e5cb18404a1fc1c9bebd9081577.JPG,2 490 ₽,.gadgets_img_preview/67ff6e5cb18404a1fc1c9bebd9081577.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Card Ultra-thin Wireless Charger,https://kdmarket.ru/catalog/gadgets/baseus_card_ultra_thin_wireless_charger__black,https://kdmarket.ru/upload/iblock/776/7760f48447e31ebb776d4bbe212be95c.JPG,1 990 ₽,.gadgets_img_preview/7760f48447e31ebb776d4bbe212be95c.JPG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Planet 2in1 cable winder+wireless charger,https://kdmarket.ru/catalog/gadgets/baseus_planet_2in1_cable_winder_wireless_charger__black,https://kdmarket.ru/upload/iblock/bd4/bd47d92024162bd9cc8ffe7bf876cee8.PNG,3 490 ₽,.gadgets_img_preview/bd47d92024162bd9cc8ffe7bf876cee8.PNG
БЕСПРОВОДНАЯ ЗАРЯДКА,Baseus Smart 2 in 1 Wireless Charger Type-C Version,https://kdmarket.ru/catalog/gadgets/baseus_smart_2_in_1_wireless_charger_type_c_version__white,https://kdmarket.ru/upload/iblock/362/362bf5d69120a196d9ca4e597887b726.PNG,2 990 ₽,.gadgets_img_preview/362bf5d69120a196d9ca4e597887b726.PNG
